fips_state_code,state_name,fips_county_code,county_name
,,075,Huggins township
,,075,Jackson township
,,075,Miller township
,,075,Wilson township
,,079,Franklin township
,,079,Harrison township
,,079,Jackson township
,,079,Jefferson township
,,079,Liberty township
,,079,Lincoln township
,,079,Madison township
,,079,Marion township
,,079,Myers township
,,079,Taylor township
,,079,Trenton township
,,079,Washington township
,,079,Wilson township
,,081,Adams township
,,081,Bethany township
,,081,Butler township
,,081,Clay township
,,081,Colfax township
,,081,Cypress township
,,081,Dallas township
,,081,Fox Creek township
,,081,Grant township
,,081,Hamilton township
,,081,Jefferson township
,,081,Lincoln township
,,081,Madison township
,,081,Marion township
,,081,Sherman township
,,081,Sugar Creek township
,,081,Trail Creek township
,,081,Union township
,,081,Washington township
,,081,White Oak township
,,083,Bear Creek township
,,083,Bethlehem township
,,083,Big Creek township
,,083,Bogard township
,,083,Clinton township
,,083,Davis township
,,083,Deepwater township
,,083,Deer Creek township
,,083,Fairview township
,,083,Fields Creek township
,,083,Honey Creek township
,,083,Leesville township
,,083,Osage township
,,083,Shawnee township
,,083,Springfield township
,,083,Tebo township
,,083,Walker township
,,083,White Oak township
,,083,Windsor township
,,115,Baker township
,,115,Benton township
,,115,Brookfield township
,,115,Bucklin township
,,115,Clay township
,,115,Enterprise township
,,115,Grantsville township
,,115,Jackson township
,,115,Jefferson township
,,115,Locust Creek township
,,115,Marceline township
,,115,North Salem township
,,115,Parson Creek township
,,115,Yellow Creek township
,,117,Blue Mound township
,,117,Chillicothe township
,,117,Cream Ridge township
,,117,Fairview township
,,117,Grand River township
,,117,Green township
,,117,Jackson township
,,117,Medicine township
,,117,Monroe township
,,117,Mooresville township
,,117,Rich Hill township
,,117,Sampsel township
,,117,Wheeling township
,,129,Harrison township
,,129,Lindley township
,,129,Madison township
,,129,Marion township
,,129,Medicine township
,,129,Morgan township
,,129,Ravanna township
,,129,Somerset township
,,129,Washington township
,,147,Atchison township
,,147,Grant township
,,147,Green township
,,147,Hopkins township
,,147,Hughes township
,,147,Independence township
,,147,Jackson township
,,147,Jefferson township
,,147,Lincoln township
,,147,Monroe township
,,147,Nodaway township
,,147,Polk township
,,147,Union township
,,147,Washington township
,,147,White Cloud township
,,171,Elm township
,,171,Grant township
,,171,Jackson township
,,171,Liberty township
,,171,Lincoln township
,,171,Medicine township
,,171,Richland township
,,171,Sherman township
,,171,Union township
,,171,Wilson township
,,171,York township
,,207,Castor township
,,207,Duck Creek township
,,207,Elk township
,,207,Liberty township
,,207,New Lisbon township
,,207,Pike township
,,207,Richland township
,,211,Bowman township
,,211,Buchanan township
,,211,Clay township
,,211,Duncan township
,,211,Jackson township
,,211,Liberty township
,,211,Morris township
,,211,Penn township
,,211,Pleasant Hill township
,,211,Polk township
,,211,Taylor township
,,211,Union township
,,215,Boone township
,,215,Burdine township
,,215,Carroll township
,,215,Cass township
,,215,Clinton township
,,215,Current township
,,215,Date township
,,215,Jackson township
,,215,Lynch township
,,215,Morris township
,,215,Ozark township
,,215,Pierce township
,,215,Piney township
,,215,Roubidoux township
,,215,Sargent township
,,215,Sherrill township
,,215,Upton township
,,217,Bacon township
,,217,Badger township
,,217,Blue Mound township
,,217,Center township
,,217,Clear Creek township
,,217,Coal township
,,217,Deerfield township
,,217,Dover township
,,217,Drywood township
,,217,Harrison township
,,217,Henry township
,,217,Lake township
,,217,Metz township
,,217,Montevallo township
,,217,Moundville township
,,217,Osage township
,,217,Richland township
,,217,Virgil township
,,217,Walker township
,,217,Washington township
,,000,Adrian city
,,000,Advance city
,,000,Agency village
,,000,Airport Drive village
,,000,Alba city
,,000,Albany city
,,000,Aldrich village
,,000,Alexandria city
,,000,Allendale village
,,000,Allenville village
,,000,Alma city
,,000,Altamont village
,,000,Altenburg city
,,000,Alton city
,,000,Amazonia village
,,000,Amity town
,,000,Amoret city
,,000,Amsterdam city
,,000,Anderson city
,,000,Annada village
,,000,Annapolis city
,,000,Anniston town
,,000,Appleton City city
,,000,Arbela town
,,000,Arbyrd city
,,000,Arcadia city
,,000,Archie city
,,000,Arcola village
,,000,Argyle town
,,000,Arkoe town
,,000,Armstrong city
,,000,Arnold city
,,000,Arrow Point village
,,000,Arrow Rock town
,,000,Asbury city
,,000,Ash Grove city
,,000,Ashland city
,,000,Atlanta city
,,000,Augusta town
,,000,Aullville village
,,000,Aurora city
,,000,Auxvasse city
,,000,Ava city
,,000,Avilla town
,,000,Avondale city
,,000,Bagnell town
,,000,Bakersfield village
,,000,Baldwin Park village
,,000,Ballwin city
,,000,Baring city
,,000,Barnard city
,,000,Barnett city
,,000,Bates City city
,,000,Battlefield city
,,000,Bella Villa city
,,000,Bell City city
,,000,Belle city
,,000,Bellefontaine Neighbors city
,,000,Bellerive village
,,000,Bellflower city
,,000,Bel-Nor village
,,000,Bel-Ridge village
,,000,Belton city
,,000,Benton city
,,000,Benton City village
,,000,Berger city
,,000,Berkeley city
,,000,Bernie city
,,000,Bertrand city
,,000,Bethany city
,,000,Bethel village
,,000,Beverly Hills city
,,000,Bevier city
,,000,Bigelow village
,,000,Big Lake village
,,000,Billings city
,,000,Birch Tree city
,,000,Birmingham village
,,000,Bismarck city
,,000,Blackburn city
,,000,Black Jack city
,,000,Blackwater city
,,000,Blairstown city
,,000,Bland city
,,000,Blodgett village
,,000,Bloomfield city
,,000,Bloomsdale city
,,000,Blue Eye town
,,000,Blue Springs city
,,000,Blythedale village
,,000,Bogard city
,,000,Bolckow city
,,000,Bolivar city
,,000,Bonne Terre city
,,000,Boonville city
,,000,Bosworth city
,,000,Bourbon city
,,000,Bowling Green city
,,000,Bragg City town
,,000,Brandsville city
,,000,Branson city
,,000,Branson West city
,,000,Brashear city
,,000,Braymer city
,,000,Breckenridge city
,,000,Breckenridge Hills city
,,000,Brentwood city
,,000,Bridgeton city
,,000,Brimson village
,,000,Bronaugh city
,,000,Brookfield city
,,000,Brooklyn Heights town
,,000,Browning city
,,000,Brownington town
,,000,Brumley town
,,000,Brunswick city
,,000,Bucklin city
,,000,Buckner city
,,000,Buffalo city
,,000,Bull Creek village
,,000,Bunceton city
,,000,Bunker city
,,000,Burgess town
,,000,Burlington Junction city
,,000,Butler city
,,000,Butterfield village
,,000,Byrnes Mill city
,,000,Cabool city
,,000,Cainsville city
,,000,Cairo village
,,000,Caledonia village
,,000,Calhoun city
,,000,California city
,,000,Callao city
,,000,Calverton Park city
,,000,Camden city
,,000,Camden Point city
,,000,Camdenton city
,,000,Cameron city
,,000,Campbell city
,,000,Canalou city
,,000,Canton city
,,000,Cape Girardeau city
,,000,Cardwell city
,,000,Carl Junction city
,,000,Carrollton city
,,000,Carterville city
,,000,Carthage city
,,000,Caruthersville city
,,000,Carytown city
,,000,Cassville city
,,000,Catron town
,,000,Cave town
,,000,Cedar Hill Lakes village
,,000,Center city
,,000,Centertown town
,,000,Centerview city
,,000,Centerville city
,,000,Centralia city
,,000,Chaffee city
,,000,Chain of Rocks village
,,000,Chain-O-Lakes village
,,000,Chamois city
,,000,Champ village
,,000,Charlack city
,,000,Charleston city
,,000,Charmwood town
,,000,Chesterfield city
,,000,Chilhowee town
,,000,Chillicothe city
,,000,Chula city
,,000,Clarence city
,,000,Clark city
,,000,Clarksburg city
,,000,Clarksdale city
,,000,Clarkson Valley city
,,000,Clarksville city
,,000,Clarkton city
,,000,Claycomo village
,,000,Clayton city
,,000,Clearmont city
,,000,Cleveland city
,,000,Clever city
,,000,Cliff Village village
,,000,Clifton Hill city
,,000,Clinton city
,,000,Clyde village
,,000,Cobalt village
,,000,Coffey city
,,000,Cole Camp city
,,000,Collins village
,,000,Columbia city
,,000,Commerce village
,,000,Conception Junction town
,,000,Concordia city
,,000,Coney Island village
,,000,Conway city
,,000,Cool Valley city
,,000,Cooter city
,,000,Corder city
,,000,Corning town
,,000,Cosby village
,,000,Cottleville city
,,000,Country Club village
,,000,Country Club Hills city
,,000,Country Life Acres village
,,000,Cowgill city
,,000,Craig city
,,000,Crane city
,,000,Creighton city
,,000,Crestwood city
,,000,Creve Coeur city
,,000,Crocker city
,,000,Cross Timbers city
,,000,Crystal City city
,,000,Crystal Lake Park city
,,000,Crystal Lakes city
,,000,Cuba city
,,000,Curryville city
,,000,Dadeville village
,,000,Dalton town
,,000,Dardenne Prairie city
,,000,Darlington village
,,000,Dearborn city
,,000,Deepwater city
,,000,Deerfield village
,,000,De Kalb town
,,000,Dellwood city
,,000,Delta city
,,000,Dennis Acres village
,,000,Denver village
,,000,Des Arc village
,,000,Desloge city
,,000,De Soto city
,,000,Des Peres city
,,000,De Witt city
,,000,Dexter city
,,000,Diamond town
,,000,Diehlstadt village
,,000,Diggins village
,,000,Dixon city
,,000,Doniphan city
,,000,Doolittle city
,,000,Dover town
,,000,Downing city
,,000,Drexel city
,,000,Dudley city
,,000,Duenweg city
,,000,Duquesne village
,,000,Dutchtown village
,,000,Eagleville town
,,000,East Lynne city
,,000,Easton city
,,000,East Prairie city
,,000,Edgar Springs city
,,000,Edgerton city
,,000,Edina city
,,000,Edmundson city
,,000,Eldon city
,,000,El Dorado Springs city
,,000,Ellington city
,,000,Ellisville city
,,000,Ellsinore city
,,000,Elmer city
,,000,Elmira village
,,000,Elmo city
,,000,Elsberry city
,,000,Emerald Beach village
,,000,Eminence city
,,000,Emma city
,,000,Eolia village
,,000,Essex city
,,000,Ethel town
,,000,Eureka city
,,000,Evergreen village
,,000,Everton city
,,000,Ewing city
,,000,Excelsior Estates village
,,000,Excelsior Springs city
,,000,Exeter city
,,000,Fairfax city
,,000,Fair Grove city
,,000,Fair Play city
,,000,Fairview town
,,000,Farber city
,,000,Farley village
,,000,Farmington city
,,000,Fayette city
,,000,Fenton city
,,000,Ferguson city
,,000,Ferrelview village
,,000,Festus city
,,000,Fidelity town
,,000,Fillmore city
,,000,Fisk city
,,000,Fleming city
,,000,Flemington village
,,000,Flint Hill city
,,000,Flordell Hills city
,,000,Florissant city
,,000,Foley city
,,000,Fordland city
,,000,Forest City city
,,000,Foristell city
,,000,Forsyth city
,,000,Fortescue town
,,000,Foster village
,,000,Fountain N' Lakes village
,,000,Frankford city
,,000,Franklin city
,,000,Fredericktown city
,,000,Freeburg village
,,000,Freeman city
,,000,Freistatt village
,,000,Fremont Hills city
,,000,Frohna city
,,000,Frontenac city
,,000,Fulton city
,,000,Gainesville city
,,000,Galena city
,,000,Gallatin city
,,000,Galt city
,,000,Garden City city
,,000,Gasconade city
,,000,Gentry village
,,000,Gerald city
,,000,Gerster town
,,000,Gibbs village
,,000,Gideon city
,,000,Gilliam city
,,000,Gilman City city
,,000,Ginger Blue village
,,000,Gladstone city
,,000,Glasgow city
,,000,Glenaire city
,,000,Glen Allen town
,,000,Glendale city
,,000,Glen Echo Park village
,,000,Glenwood village
,,000,Golden City city
,,000,Goodman town
,,000,Goodnight village
,,000,Gordonville village
,,000,Goss town
,,000,Gower city
,,000,Graham town
,,000,Grain Valley city
,,000,Granby city
,,000,Grand Falls Plaza town
,,000,Grandin city
,,000,Grand Pass village
,,000,Grandview city
,,000,Granger village
,,000,Grant City town
,,000,Grantwood Village town
,,000,Gravois Mills town
,,000,Greencastle city
,,000,Green City city
,,000,Greendale city
,,000,Greenfield city
,,000,Green Park city
,,000,Green Ridge city
,,000,Greentop city
,,000,Greenville city
,,000,Greenwood city
,,000,Guilford town
,,000,Gunn City village
,,000,Hale city
,,000,Halfway village
,,000,Hallsville city
,,000,Halltown village
,,000,Hamilton city
,,000,Hanley Hills village
,,000,Hannibal city
,,000,Hardin city
,,000,Harris town
,,000,Harrisburg town
,,000,Harrisonville city
,,000,Hartsburg town
,,000,Hartville city
,,000,Harwood village
,,000,Hawk Point city
,,000,Hayti city
,,000,Hayti Heights city
,,000,Haywood City village
,,000,Hazelwood city
,,000,Henrietta city
,,000,Herculaneum city
,,000,Hermann city
,,000,Hermitage city
,,000,Higbee city
,,000,Higginsville city
,,000,High Hill city
,,000,Highlandville city
,,000,Hillsboro city
,,000,Hillsdale village
,,000,Hoberg village
,,000,Holcomb city
,,000,Holden city
,,000,Holland town
,,000,Holliday village
,,000,Hollister city
,,000,Holt city
,,000,Holts Summit city
,,000,Homestead village
,,000,Homestown city
,,000,Hopkins city
,,000,Hornersville city
,,000,Houston city
,,000,Houstonia city
,,000,Houston Lake city
,,000,Howardville city
,,000,Hughesville village
,,000,Humansville city
,,000,Hume town
,,000,Humphreys village
,,000,Hunnewell city
,,000,Huntleigh city
,,000,Huntsdale town
,,000,Huntsville city
,,000,Hurdland city
,,000,Hurley city
,,000,Iatan village
,,000,Iberia city
,,000,Independence city
,,000,Indian Point village
,,000,Innsbrook village
,,000,Ionia town
,,000,Irena village
,,000,Irondale city
,,000,Iron Mountain Lake city
,,000,Ironton city
,,000,Jackson city
,,000,Jacksonville village
,,000,Jameson town
,,000,Jamesport city
,,000,Jamestown town
,,000,Jane town
,,000,Jasper city
,,000,Jefferson City city
,,000,Jennings city
,,000,Jerico Springs village
,,000,Jonesburg city
,,000,Joplin city
,,000,Josephville village
,,000,Junction City village
,,000,Kahoka city
,,000,Kansas City city
,,000,Kearney city
,,000,Kelso village
,,000,Kennett city
,,000,Keytesville city
,,000,Kidder city
,,000,Kimberling City city
,,000,Kimmswick city
,,000,King City city
,,000,Kingdom City village
,,000,Kingston city
,,000,Kingsville city
,,000,Kinloch city
,,000,Kirbyville village
,,000,Kirksville city
,,000,Kirkwood city
,,000,Knob Noster city
,,000,Knox City city
,,000,Koshkonong town
,,000,La Belle city
,,000,Laclede city
,,000,Laddonia city
,,000,Ladue city
,,000,La Grange city
,,000,Lake Annette city
,,000,Lake Lafayette city
,,000,Lake Lotawana city
,,000,Lake Mykee Town village
,,000,Lake Ozark city
,,000,Lake St. Louis city
,,000,Lakeshire city
,,000,Lake Tapawingo city
,,000,Lake Tekakwitha village
,,000,Lake Waukomis city
,,000,Lake Winnebago city
,,000,Lamar city
,,000,Lamar Heights city
,,000,La Monte city
,,000,Lanagan town
,,000,Lancaster city
,,000,La Plata city
,,000,Laredo city
,,000,La Russell city
,,000,Lathrop city
,,000,Laurie city
,,000,Lawson city
,,000,Leadington city
,,000,Leadwood city
,,000,Leasburg village
,,000,Leawood village
,,000,Lebanon city
,,000,Lee's Summit city
,,000,Leeton city
,,000,Leonard village
,,000,Leslie village
,,000,Levasy city
,,000,Lewis and Clark Village town
,,000,Lewistown town
,,000,Lexington city
,,000,Liberal city
,,000,Liberty city
,,000,Licking city
,,000,Lilbourn city
,,000,Lincoln city
,,000,Linn city
,,000,Linn Creek city
,,000,Linneus city
,,000,Livonia village
,,000,Loch Lloyd village
,,000,Lock Springs village
,,000,Lockwood city
,,000,Lohman city
,,000,Loma Linda town
,,000,Lone Jack city
,,000,Longtown town
,,000,Louisburg village
,,000,Louisiana city
,,000,Lowry City city
,,000,Lucerne village
,,000,Ludlow town
,,000,Lupus town
,,000,Luray village
,,000,McBaine town
,,000,McCord Bend village
,,000,McFall city
,,000,Mackenzie village
,,000,McKittrick town
,,000,Macon city
,,000,Madison city
,,000,Maitland city
,,000,Malden city
,,000,Malta Bend town
,,000,Manchester city
,,000,Mansfield city
,,000,Maplewood city
,,000,Marble Hill city
,,000,Marceline city
,,000,Marionville city
,,000,Marlborough village
,,000,Marquand city
,,000,Marshall city
,,000,Marshfield city
,,000,Marston city
,,000,Marthasville city
,,000,Martinsburg town
,,000,Maryland Heights city
,,000,Maryville city
,,000,Matthews city
,,000,Maysville city
,,000,Mayview city
,,000,Meadville city
,,000,Memphis city
,,000,Mendon city
,,000,Mercer town
,,000,Merriam Woods village
,,000,Merwin village
,,000,Meta city
,,000,Metz town
,,000,Mexico city
,,000,Miami city
,,000,Middletown town
,,000,Milan city
,,000,Milford village
,,000,Millard village
,,000,Miller city
,,000,Mill Spring village
,,000,Milo village
,,000,Mindenmines city
,,000,Miner city
,,000,Mineral Point town
,,000,Miramiguoa Park village
,,000,Missouri City city
,,000,Moberly city
,,000,Mokane city
,,000,Moline Acres city
,,000,Monett city
,,000,Monroe City city
,,000,Montgomery City city
,,000,Monticello village
,,000,Montrose city
,,000,Mooresville village
,,000,Morehouse city
,,000,Morley city
,,000,Morrison city
,,000,Morrisville town
,,000,Mosby city
,,000,Moscow Mills city
,,000,Mound City city
,,000,Moundville town
,,000,Mountain Grove city
,,000,Mountain View city
,,000,Mount Leonard town
,,000,Mount Moriah town
,,000,Mount Vernon city
,,000,Napoleon city
,,000,Naylor city
,,000,Neck City city
,,000,Neelyville city
,,000,Nelson city
,,000,Neosho city
,,000,Nevada city
,,000,Newark village
,,000,New Bloomfield city
,,000,Newburg city
,,000,New Cambria city
,,000,New Florence city
,,000,New Franklin city
,,000,New Hampton city
,,000,New Haven city
,,000,New London city
,,000,New Madrid city
,,000,New Melle city
,,000,Newtonia town
,,000,Newtown town
,,000,Niangua city
,,000,Nixa city
,,000,Noel city
,,000,Norborne city
,,000,Normandy city
,,000,North Kansas City city
,,000,North Lilbourn village
,,000,Northmoor city
